specification_id,baseline_type,baseline_label,model_family,model_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,complexity_score,cycle,scored_races,mean_margin_error_dem_bias,mean_absolute_error,median_absolute_error,rmse,winner_accuracy,brier_score,log_loss,actual_dem_wins,predicted_dem_wins,expected_dem_wins,predicted_win_count_error,expected_win_count_error
normalized_partisan_baseline__generic_only__gb_1.10,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.1,0.0,0.0,1,2016,345,1.1073361645823174,8.77100758901826,7.564736100000001,10.965661298526847,0.9391304347826087,0.043932398285058696,0.15751211399329637,149,154,159.1289062543372,5,10.12890625433721
normalized_partisan_baseline__generic_only__gb_1.10,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.1,0.0,0.0,1,2018,393,0.7576108055526728,5.506005501420867,4.247050229999999,7.347732560563435,0.9491094147582697,0.04836416443699416,0.1736327327791189,200,190,200.92264317653553,-10,0.9226431765355301
normalized_partisan_baseline__generic_only__gb_1.10,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.1,0.0,0.0,1,2020,407,5.354467636319438,6.681699919768085,5.769185269999998,8.515123668646012,0.9508599508599509,0.04770603587412418,0.17402820439395253,203,209,218.06730181410455,6,15.067301814104553
normalized_partisan_baseline__generic_only__gb_1.10,normalized_partisan_baseline,Normalized partisan baseline,generic_only,Generic ballot only,1.1,0.0,0.0,1,2022,400,-0.8010945973737497,4.65386229306825,3.7249971399999993,6.182438044008455,0.95,0.04338932199738757,0.15053943330584046,204,198,191.24394900447862,-6,-12.756050995521377
normalized_partisan_baseline__generic_plus_approval__gb_0.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2016,345,1.7806694980823186,8.819781359382029,7.529699543500001,11.053972959710837,0.9449275362318841,0.045160283010614616,0.160953385254071,149,156,161.79847724730405,7,12.79847724730405
normalized_partisan_baseline__generic_plus_approval__gb_0.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2018,393,-6.439055860947328,7.587574776698982,6.041200326500004,9.740464056156362,0.9007633587786259,0.0657264725366786,0.21629975076701216,200,165,169.47279947353078,-35,-30.527200526469215
normalized_partisan_baseline__generic_plus_approval__gb_0.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2020,407,-2.2921990303305635,5.482718594198326,4.33718745665,7.006510102653935,0.914004914004914,0.055874360609016134,0.17849612979453341,203,182,185.51540663735477,-21,-17.484593362645228
normalized_partisan_baseline__generic_plus_approval__gb_0.00,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2022,400,-0.09776126387374981,4.60048032911725,3.525477361,6.131096547826976,0.9525,0.042072314580479324,0.14748120857054675,204,199,194.14525694706484,-5,-9.854743052935163
normalized_partisan_baseline__generic_plus_approval__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2016,345,1.8106694980823193,8.82328316301681,7.5596995435000025,11.058845254541872,0.9449275362318841,0.045222710645792315,0.1611254029705272,149,156,161.91818229331554,7,12.918182293315539
normalized_partisan_baseline__generic_plus_approval__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2018,393,-6.074055860947328,7.341346606406361,5.742232626500002,9.503123394483653,0.9083969465648855,0.06407100213161743,0.21204475889775992,200,168,170.97059681131145,-32,-29.029403188688548
normalized_partisan_baseline__generic_plus_approval__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2020,407,-1.9521990303305625,5.363057946320194,4.212935043349994,6.902759482842124,0.9115479115479116,0.05479126456614999,0.176336667331253,203,183,186.88066042077548,-20,-16.119339579224516
normalized_partisan_baseline__generic_plus_approval__gb_0.05,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2022,400,-0.15776126387374897,4.60228032911725,3.5299146500000074,6.13234671479367,0.9525,0.04217211073624386,0.14771148093830033,204,199,193.8978030211609,-5,-10.102196978839089
normalized_partisan_baseline__generic_plus_approval__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2016,345,1.8406694980823188,8.826950231964638,7.534976446499996,11.063796750383126,0.9449275362318841,0.045285800050840125,0.16129902253107534,149,156,162.03795294762745,7,13.037952947627446
normalized_partisan_baseline__generic_plus_approval__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2018,393,-5.709055860947329,7.099836893345294,5.594973706499999,9.274077769368283,0.9083969465648855,0.06248457318890408,0.20800448003944,200,168,172.4782179375956,-32,-27.521782062404412
normalized_partisan_baseline__generic_plus_approval__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2020,407,-1.6121990303305633,5.255492175493658,4.200060656649999,6.8144106962628905,0.9115479115479116,0.053763773126474054,0.17435310038347834,203,185,188.25267828175595,-18,-14.747321718244052
normalized_partisan_baseline__generic_plus_approval__gb_0.10,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2022,400,-0.2177612638737491,4.604729193885749,3.5865180464999993,6.134183530194183,0.9525,0.0422742515220461,0.14794746388535007,204,199,193.65034004433744,-5,-10.34965995566256
normalized_partisan_baseline__generic_plus_approval__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2016,345,1.8706694980823182,8.83081993268058,7.545413074500001,11.068827340945974,0.9449275362318841,0.04534955160114502,0.16147424481376105,149,156,162.157789261344,7,13.157789261343993
normalized_partisan_baseline__generic_plus_approval__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2018,393,-5.344055860947329,6.870071444212978,5.3140870174999995,9.053956742430318,0.9083969465648855,0.060969545064264136,0.20418032823189847,200,168,173.99580677957312,-32,-26.004193220426885
normalized_partisan_baseline__generic_plus_approval__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2020,407,-1.2721990303305628,5.1608510690403415,3.99722413865,6.742069251848227,0.914004914004914,0.05279353112584599,0.1725463086196542,203,186,189.63162069781487,-17,-13.368379302185133
normalized_partisan_baseline__generic_plus_approval__gb_0.15,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2022,400,-0.27776126387374966,4.60756451232575,3.626200924999999,6.136606467239888,0.9525,0.04237873621589397,0.14818915762261217,204,199,193.40286784143083,-5,-10.597132158569167
normalized_partisan_baseline__generic_plus_approval__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2016,345,1.9006694980823176,8.834732976158842,7.5154130745000005,11.07393691843863,0.9449275362318841,0.04541396566924401,0.16165107069730886,149,156,162.27769128484414,7,13.277691284844138
normalized_partisan_baseline__generic_plus_approval__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2018,393,-4.979055860947327,6.662889422752418,5.000944166499998,8.843426763156229,0.910941475826972,0.05952829094447358,0.20057373754878688,200,169,175.52349964773197,-31,-24.476500352268033
normalized_partisan_baseline__generic_plus_approval__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2020,407,-0.932199030330564,5.082004322102503,3.891570563349994,6.686254740592264,0.9213759213759214,0.051882203942810526,0.1709171921023196,203,189,191.01764444730918,-14,-11.98235555269082
normalized_partisan_baseline__generic_plus_approval__gb_0.20,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2022,400,-0.337761263873749,4.611377294990749,3.6497079499999963,6.139614832009844,0.9525,0.04248556404169117,0.1484365623648787,204,199,193.15538625170035,-5,-10.84461374829965
normalized_partisan_baseline__generic_plus_approval__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2016,345,1.930669498082318,8.838734350903769,7.4854130745,11.07912537357724,0.9449275362318841,0.045479042624801694,0.16182950106111232,149,156,162.39765906777842,7,13.39765906777842
normalized_partisan_baseline__generic_plus_approval__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2018,393,-4.614055860947329,6.469925331622647,4.757487076500002,8.643188713479322,0.910941475826972,0.05816319217640665,0.19718616093078103,200,169,177.061424130536,-31,-22.93857586946399
normalized_partisan_baseline__generic_plus_approval__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2020,407,-0.5921990303305628,5.022191247984322,3.868211716650002,6.6473834788936115,0.9213759213759214,0.05103147400718876,0.1694666707688334,203,189,192.41090192230524,-14,-10.589098077694757
normalized_partisan_baseline__generic_plus_approval__gb_0.25,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2022,400,-0.3977612638737493,4.61527729499075,3.645899426499996,6.1432077644419705,0.9525,0.04259473416853576,0.14868967833048422,204,199,192.90789512888134,-5,-11.092104871118664
normalized_partisan_baseline__generic_plus_approval__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2016,345,1.9606694980823187,8.842821307425508,7.455413074500001,11.084392595597107,0.9449275362318841,0.04554478283458784,0.16200953678522434,149,156,162.51769265906574,7,13.517692659065744
normalized_partisan_baseline__generic_plus_approval__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2018,393,-4.24905586094733,6.2876727675844775,4.5296112435,8.453973938824555,0.916030534351145,0.056876632213238104,0.19401906885791712,200,171,178.60969794819403,-29,-21.390302051805975
normalized_partisan_baseline__generic_plus_approval__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2020,407,-0.2521990303305637,4.991062421169826,3.7064309866500054,6.625753675986073,0.9213759213759214,0.05024303705526941,0.1681956838219871,203,189,193.81154041326417,-14,-9.188459586735831
normalized_partisan_baseline__generic_plus_approval__gb_0.30,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2022,400,-0.4577612638737504,4.61917767006325,3.6656299899999985,6.147384239557908,0.9525,0.042706245710023544,0.1489485057409712,204,199,192.66039434123434,-5,-11.339605658765663
normalized_partisan_baseline__generic_plus_approval__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2016,345,1.9906694980823194,8.846908263947245,7.426108297499999,11.08973847226403,0.9449275362318841,0.04561118666245506,0.1621911787503474,149,156,162.63779210689012,7,13.637792106890117
normalized_partisan_baseline__generic_plus_approval__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2018,393,-3.884055860947328,6.119976013917812,4.3475847355,8.276538502286643,0.926208651399491,0.05567099016606968,0.1910739478553847,200,175,180.16842776832362,-25,-19.831572231676375
normalized_partisan_baseline__generic_plus_approval__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2020,407,0.08780096966943694,4.979496135811103,3.617161576650002,6.621534296084116,0.9238329238329238,0.04951859812413956,0.16710518902684626,203,190,195.21970136508952,-13,-7.78029863491048
normalized_partisan_baseline__generic_plus_approval__gb_0.35,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2022,400,-0.5177612638737485,4.62359260762825,3.6713384199999997,6.152143068917515,0.9525,0.042820097723556286,0.1492130448207541,204,199,192.41288377159083,-5,-11.587116228409172
normalized_partisan_baseline__generic_plus_approval__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2016,345,2.020669498082319,8.850995220468985,7.456108297499999,11.095162889885748,0.9449275362318841,0.04567825446931649,0.16237442783782347,149,156,162.75795745869755,7,13.757957458697547
normalized_partisan_baseline__generic_plus_approval__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2018,393,-3.519055860947328,5.9620791672028,4.339497216500003,8.111655429155118,0.9312977099236641,0.054548633951213975,0.18835229882761925,200,177,181.7377079877897,-23,-18.26229201221031
normalized_partisan_baseline__generic_plus_approval__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2020,407,0.42780096966943726,4.982166932737147,3.8129639833499986,6.634758555787346,0.9238329238329238,0.04885986727834674,0.16619616191014855,203,190,196.63551960479566,-13,-6.364480395204339
normalized_partisan_baseline__generic_plus_approval__gb_0.40,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2022,400,-0.5777612638737488,4.62881911610325,3.6438728620000007,6.1574829022982,0.9525,0.04293628920965519,0.1494832957967827,204,199,192.16536331739445,-5,-11.834636682605549
normalized_partisan_baseline__generic_plus_approval__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2016,345,2.0506694980823177,8.855082176990726,7.4861082974999995,11.10066573332351,0.9449275362318841,0.04574598661312358,0.1625592849296245,149,156,162.87818876119297,7,13.878188761192973
normalized_partisan_baseline__generic_plus_approval__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2018,393,-3.154055860947329,5.820454694429262,4.125832356500002,7.960104774615101,0.9312977099236641,0.053511913026439324,0.1858556352162578,200,179,183.31761948654554,-21,-16.68238051345446
normalized_partisan_baseline__generic_plus_approval__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2020,407,0.767800969669437,4.996910979402749,3.807900463350009,6.66532262932325,0.9262899262899262,0.048268555063221655,0.16546959485866924,203,191,198.05912254183616,-12,-4.94087745816384
normalized_partisan_baseline__generic_plus_approval__gb_0.45,normalized_partisan_baseline,Normalized partisan baseline,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2022,400,-0.6377612638737502,4.63427202003575,3.6819379664999987,6.163402229593612,0.9525,0.04305481911128026,0.14975925889820466,204,199,191.9178328907388,-5,-12.082167109261206
