specification_id,training_environment_mae,training_environment_max_error,training_raw_mae,complexity_score,training_simplicity_adjusted_score,held_out_cycle
lb60__hl30__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,4.277435840095568,4.40952041259327,4.717024573383327,4,4.397435840095568,2018
lb60__hl30__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,4.277435840095568,4.40952041259327,4.717024573383327,4,4.397435840095568,2018
lb60__hl30__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,4.277435840095568,4.40952041259327,4.717024573383327,3,4.367435840095568,2018
lb60__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,4.250286476060044,4.409133534423371,4.686858613343855,4,4.370286476060044,2018
lb60__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,4.250286476060044,4.409133534423371,4.686858613343855,4,4.370286476060044,2018
lb60__hl30__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,4.250286476060044,4.409133534423371,4.686858613343855,3,4.340286476060044,2018
lb60__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,4.271179252394093,4.389254406885653,4.710072809270577,5,4.421179252394094,2018
lb60__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,4.271179252394093,4.389254406885653,4.710072809270577,5,4.421179252394094,2018
lb60__hl30__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,4.271179252394093,4.389254406885653,4.710072809270577,4,4.391179252394093,2018
lb60__hl30__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,4.087233899228901,4.303520781298385,4.505689083531474,3,4.1772338992289,2018
lb60__hl30__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,4.087233899228901,4.303520781298385,4.505689083531474,3,4.1772338992289,2018
lb60__hl30__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,4.087233899228901,4.303520781298385,4.505689083531474,2,4.1472338992289,2018
lb60__hl30__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,4.100485466376966,4.382337699911844,4.520413047029326,4,4.220485466376966,2018
lb60__hl30__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,4.100485466376966,4.382337699911844,4.520413047029326,4,4.220485466376966,2018
lb60__hl30__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,4.100485466376966,4.382337699911844,4.520413047029326,3,4.190485466376966,2018
lb60__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,4.142928950016358,4.206325515809774,4.567572473295315,4,4.2629289500163585,2018
lb60__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,4.142928950016358,4.206325515809774,4.567572473295315,4,4.2629289500163585,2018
lb60__hl30__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,4.142928950016358,4.206325515809774,4.567572473295315,3,4.232928950016358,2018
lb60__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,4.146432072190063,4.156665951298899,4.571464831266098,5,4.296432072190063,2018
lb60__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,4.146432072190063,4.156665951298899,4.571464831266098,5,4.296432072190063,2018
lb60__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,4.146432072190063,4.156665951298899,4.571464831266098,4,4.266432072190063,2018
lb60__hl30__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,4.206642996772306,4.329737204394483,4.638365858579701,3,4.296642996772306,2018
lb60__hl30__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,4.206642996772306,4.329737204394483,4.638365858579701,3,4.296642996772306,2018
lb60__hl30__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,4.206642996772306,4.329737204394483,4.638365858579701,2,4.266642996772306,2018
lb60__hl30__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,4.24022370263752,4.415995040315035,4.675677753985497,4,4.36022370263752,2018
lb60__hl30__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,4.24022370263752,4.415995040315035,4.675677753985497,4,4.36022370263752,2018
lb60__hl30__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,4.24022370263752,4.415995040315035,4.675677753985497,3,4.33022370263752,2018
lb60__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,4.215194426821018,4.33691511984681,4.6478674475227155,4,4.335194426821018,2018
lb60__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,4.215194426821018,4.33691511984681,4.6478674475227155,4,4.335194426821018,2018
lb60__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,4.215194426821018,4.33691511984681,4.6478674475227155,3,4.305194426821018,2018
lb60__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,4.232300633001561,4.309043686854465,4.666874343278875,5,4.382300633001561,2018
lb60__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,4.232300633001561,4.309043686854465,4.666874343278875,5,4.382300633001561,2018
lb60__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,4.232300633001561,4.309043686854465,4.666874343278875,4,4.352300633001561,2018
lb90__equal__q_all__sample_equal__quality_off__partisan_downweight__poll_level,4.474903823302041,4.678263486362048,4.9364334436127395,1,4.504903823302041,2018
lb90__equal__q_all__sample_equal__quality_off__partisan_exclude__poll_level,4.474903823302041,4.678263486362048,4.9364334436127395,1,4.504903823302041,2018
lb90__equal__q_all__sample_equal__quality_off__partisan_include__poll_level,4.474903823302041,4.678263486362048,4.9364334436127395,0,4.474903823302041,2018
lb90__equal__q_all__sample_equal__quality_on__partisan_downweight__poll_level,4.5373980916800605,4.710173595766569,5.005871519588317,2,4.59739809168006,2018
lb90__equal__q_all__sample_equal__quality_on__partisan_exclude__poll_level,4.5373980916800605,4.710173595766569,5.005871519588317,2,4.59739809168006,2018
lb90__equal__q_all__sample_equal__quality_on__partisan_include__poll_level,4.5373980916800605,4.710173595766569,5.005871519588317,1,4.567398091680061,2018
lb90__equal__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,4.465183479745668,4.953876354118221,4.9256330618834365,2,4.525183479745667,2018
lb90__equal__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,4.465183479745668,4.953876354118221,4.9256330618834365,2,4.525183479745667,2018
lb90__equal__q_all__sample_sqrt__quality_off__partisan_include__poll_level,4.465183479745668,4.953876354118221,4.9256330618834365,1,4.495183479745668,2018
lb90__equal__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,4.497639753730301,4.955930675731376,4.961695588533029,3,4.587639753730301,2018
lb90__equal__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,4.497639753730301,4.955930675731376,4.961695588533029,3,4.587639753730301,2018
lb90__equal__q_all__sample_sqrt__quality_on__partisan_include__poll_level,4.497639753730301,4.955930675731376,4.961695588533029,2,4.5576397537303,2018
lb90__equal__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,4.521116332552923,4.765411674185712,4.987780676113721,2,4.581116332552923,2018
lb90__equal__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,4.521116332552923,4.765411674185712,4.987780676113721,2,4.581116332552923,2018
lb90__equal__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,4.521116332552923,4.765411674185712,4.987780676113721,1,4.551116332552923,2018
lb90__equal__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,4.591823474464281,4.812166815607451,5.06634416712634,3,4.681823474464281,2018
lb90__equal__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,4.591823474464281,4.812166815607451,5.06634416712634,3,4.681823474464281,2018
lb90__equal__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,4.591823474464281,4.812166815607451,5.06634416712634,2,4.651823474464281,2018
lb90__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,4.495985085531347,5.012078710436754,4.95985706831197,3,4.585985085531346,2018
lb90__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,4.495985085531347,5.012078710436754,4.95985706831197,3,4.585985085531346,2018
lb90__equal__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,4.495985085531347,5.012078710436754,4.95985706831197,2,4.555985085531346,2018
lb90__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,4.533492769028807,5.022999982072655,5.001532272198037,4,4.653492769028807,2018
lb90__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,4.533492769028807,5.022999982072655,5.001532272198037,4,4.653492769028807,2018
lb90__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,4.533492769028807,5.022999982072655,5.001532272198037,3,4.623492769028807,2018
lb90__equal__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,4.40174488611176,4.544043088616636,4.855145735623539,2,4.4617448861117595,2018
lb90__equal__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,4.40174488611176,4.544043088616636,4.855145735623539,2,4.4617448861117595,2018
lb90__equal__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,4.40174488611176,4.544043088616636,4.855145735623539,1,4.43174488611176,2018
lb90__equal__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,4.4506782366944195,4.551667546219033,4.909516125159828,3,4.540678236694419,2018
lb90__equal__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,4.4506782366944195,4.551667546219033,4.909516125159828,3,4.540678236694419,2018
lb90__equal__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,4.4506782366944195,4.551667546219033,4.909516125159828,2,4.510678236694419,2018
lb90__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,4.418005621760006,4.865398265198487,4.873213219677147,3,4.508005621760006,2018
lb90__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,4.418005621760006,4.865398265198487,4.873213219677147,3,4.508005621760006,2018
lb90__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,4.418005621760006,4.865398265198487,4.873213219677147,2,4.478005621760006,2018
lb90__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,4.4422961293743555,4.852893513113531,4.9002026725819805,4,4.562296129374356,2018
lb90__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,4.4422961293743555,4.852893513113531,4.9002026725819805,4,4.562296129374356,2018
lb90__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,4.4422961293743555,4.852893513113531,4.9002026725819805,3,4.532296129374355,2018
lb90__equal__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,4.503966475007371,4.7242913131375595,4.9687252788408856,2,4.563966475007371,2018
lb90__equal__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,4.503966475007371,4.7242913131375595,4.9687252788408856,2,4.563966475007371,2018
lb90__equal__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,4.503966475007371,4.7242913131375595,4.9687252788408856,1,4.533966475007372,2018
lb90__equal__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,4.571528769444637,4.76350129087198,5.043794494882292,3,4.661528769444637,2018
lb90__equal__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,4.571528769444637,4.76350129087198,5.043794494882292,3,4.661528769444637,2018
lb90__equal__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,4.571528769444637,4.76350129087198,5.043794494882292,2,4.631528769444636,2018
lb90__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,4.474571927178901,4.966789089008653,4.936064670142585,3,4.564571927178901,2018
lb90__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,4.474571927178901,4.966789089008653,4.936064670142585,3,4.564571927178901,2018
lb90__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,4.474571927178901,4.966789089008653,4.936064670142585,2,4.5345719271789005,2018
lb90__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,4.509544765026258,4.972110614330877,4.974923378861872,4,4.6295447650262584,2018
lb90__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,4.509544765026258,4.972110614330877,4.974923378861872,4,4.6295447650262584,2018
lb90__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,4.509544765026258,4.972110614330877,4.974923378861872,3,4.599544765026258,2018
lb90__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,4.0495003327786545,4.471959273319378,4.463762898586756,2,4.109500332778654,2018
lb90__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,4.0495003327786545,4.471959273319378,4.463762898586756,2,4.109500332778654,2018
lb90__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,4.0495003327786545,4.471959273319378,4.463762898586756,1,4.079500332778655,2018
lb90__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,4.087399543959245,4.571293646786266,4.505873133231856,3,4.177399543959245,2018
lb90__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,4.087399543959245,4.571293646786266,4.505873133231856,3,4.177399543959245,2018
lb90__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,4.087399543959245,4.571293646786266,4.505873133231856,2,4.147399543959245,2018
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,4.0733970430347535,4.243389639779435,4.49031479887131,3,4.163397043034753,2018
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,4.0733970430347535,4.243389639779435,4.49031479887131,3,4.163397043034753,2018
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,4.0733970430347535,4.243389639779435,4.49031479887131,2,4.133397043034753,2018
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,4.095153169910027,4.313226323222226,4.51448827317717,4,4.215153169910027,2018
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,4.095153169910027,4.313226323222226,4.51448827317717,4,4.215153169910027,2018
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,4.095153169910027,4.313226323222226,4.51448827317717,3,4.185153169910027,2018
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,4.109664988029416,4.480376629002507,4.530612515532046,3,4.199664988029416,2018
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,4.109664988029416,4.480376629002507,4.530612515532046,3,4.199664988029416,2018
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,4.109664988029416,4.480376629002507,4.530612515532046,2,4.169664988029416,2018
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,4.157414045289529,4.5833817889492945,4.583667023598839,4,4.277414045289529,2018
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,4.157414045289529,4.5833817889492945,4.583667023598839,4,4.277414045289529,2018
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,4.157414045289529,4.5833817889492945,4.583667023598839,3,4.247414045289529,2018
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,4.119958377085041,4.248281428476828,4.542049614482741,4,4.239958377085041,2018
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,4.119958377085041,4.248281428476828,4.542049614482741,4,4.239958377085041,2018
