race_id,state,district,region,district_type,dra_population_dataset,dra_data_status,total_population,voting_age_population,white_population_share,black_population_share,hispanic_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,black_vap_share,hispanic_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,pres_2020_margin_dem,pres_2024_margin_dem,dra_composite_margin_dem,dra_composite_dem_two_party_share,dra_map_year,dra_source_zip,dra_data_available,presidential_margin_average_2020_2024_dem,presidential_swing_2020_to_2024_dem,presidential_margin_range_2020_2024,presidential_average_absolute_margin,presidential_baseline_competitiveness,presidential_party_lean,presidential_trend_direction,dra_composite_minus_presidential_average_dem,dra_composite_absolute_margin,dra_composite_competitiveness,structural_profile_version,structural_profile_stage,political_baseline_method,demographic_source,structural_profile_notes
NC-1,NC,1,Mid-Atlantic,Rural,2020 Census,available,745671.0,596783.0,57.13846991501614,33.700921720168814,5.720887630067415,1.5284220520846326,2.3967674752001886,0.1908348319835423,59.73293475182771,32.339560610808284,4.627142529194028,1.3217534681785508,2.2421885341908196,0.1680677901347726,-6.899999999999999,-11.6,-4.684414492894312,47.65779275355284,2026.0,NC-2026-Congressional-district-data.zip,True,-9.25,-4.700000000000001,4.700000000000001,9.25,90.75,Republican,Republican,4.565585507105688,4.684414492894312,95.31558550710568,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-2,NC,2,Mid-Atlantic,Urban,2020 Census,available,745670.0,584067.0,53.71638928748642,25.266941140182656,12.932664583528906,7.100057666259874,1.9872061367629112,0.1636112489439028,56.966409675602286,24.00563633966651,10.98452746003455,6.853836974182756,1.851671126771415,0.1410797048968697,35.300000000000004,34.3,33.48959413313315,66.74479706656658,2026.0,NC-2026-Congressional-district-data.zip,True,34.8,-1.000000000000007,1.000000000000007,34.8,65.2,Democratic,Republican,-1.3104058668668443,33.48959413313315,66.51040586686685,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-3,NC,3,Mid-Atlantic,Rural,2020 Census,available,745670.0,576660.0,53.17513109016053,30.595571767672027,12.462349296605735,2.380141349390481,2.507409443855861,0.3486797108640551,56.17400201158395,29.400860125550583,10.543474491034578,2.2146498803454375,2.329448895362952,0.3143966982277252,-8.299999999999997,-13.6,-6.968258389167232,46.515870805416384,2026.0,NC-2026-Congressional-district-data.zip,True,-10.95,-5.3000000000000025,5.3000000000000025,10.95,89.05,Republican,Republican,3.981741610832767,6.968258389167232,93.03174161083277,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-4,NC,4,Mid-Atlantic,Urban,2020 Census,available,745671.0,574606.0,53.08292799371304,21.837646897894647,11.521837378683092,12.27511865152326,2.0055761857441152,0.1386670528959822,55.79075053166866,21.729150061085335,9.803239089045364,11.283383744687663,1.8591869907380016,0.1280877679662238,46.0,45.3,44.96468297106116,72.48234148553058,2026.0,NC-2026-Congressional-district-data.zip,True,45.65,-0.7000000000000028,0.7000000000000028,45.65,54.35,Democratic,Republican,-0.6853170289388402,44.96468297106116,55.03531702893884,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-5,NC,5,Mid-Atlantic,Rural,2020 Census,available,745671.0,596194.0,68.03992645550115,19.694744733267083,7.9155552515787795,2.724660071264673,2.148936997683965,0.1240493461593651,70.66709829350849,18.72679027296484,6.446056149508381,2.436958439702513,2.036417676125557,0.1096958372610257,-15.4,-17.8,-13.12851018135328,43.43574490932336,2026.0,NC-2026-Congressional-district-data.zip,True,-16.6,-2.4000000000000004,2.4000000000000004,16.6,83.4,Republican,Republican,3.471489818646722,13.12851018135328,86.87148981864672,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-6,NC,6,Mid-Atlantic,Rural,2020 Census,available,745671.0,578293.0,62.54755783716948,20.64100655651085,10.839364813704703,4.223712602474818,2.4776342381559697,0.1347779382596346,66.18409698889663,19.30976166061149,8.830990518647122,3.757091993159177,2.3316899910598954,0.1096330061059013,-16.299999999999997,-17.0,-15.960971130765982,42.01951443461701,2026.0,NC-2026-Congressional-district-data.zip,True,-16.65,-0.7000000000000028,0.7000000000000028,16.65,83.35,Republican,Republican,0.6890288692340167,15.960971130765982,84.03902886923402,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-7,NC,7,Mid-Atlantic,Rural,2020 Census,available,745671.0,593673.0,64.19748119478966,21.574394069234287,8.262222883818735,2.114337288160596,4.596665285360434,0.2912812755223148,67.54543326039756,20.068286750450163,6.628901769155747,1.860114911744344,4.193385921205782,0.2322827549846464,-11.0,-13.8,-10.083432407124896,44.95828379643755,2026.0,NC-2026-Congressional-district-data.zip,True,-12.4,-2.8000000000000007,2.8000000000000007,12.4,87.6,Republican,Republican,2.3165675928751046,10.083432407124896,89.91656759287511,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-8,NC,8,Mid-Atlantic,Rural,2020 Census,available,745671.0,563332.0,60.78699587351527,18.414555480902436,9.385640584118196,4.262737856239548,7.73759473011556,0.1358507974696615,63.61719199335383,17.69436140677256,7.819190104591963,3.735452628290244,7.423331179482082,0.1215979209418247,-17.700000000000003,-19.6,-18.23028684910962,40.88485657544519,2026.0,NC-2026-Congressional-district-data.zip,True,-18.650000000000002,-1.8999999999999986,1.8999999999999986,18.650000000000002,81.35,Republican,Republican,0.41971315089038086,18.23028684910962,81.76971315089038,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-9,NC,9,Mid-Atlantic,Rural,2020 Census,available,745671.0,577673.0,58.69036076232011,23.79494441918755,12.643243467963751,2.7898362682738096,3.470297222233398,0.355518720722678,62.18950859742449,22.362478426376168,10.522562072314267,2.576544169452268,3.192117339740649,0.300516035888816,-13.800000000000004,-15.8,-13.164784790440438,43.41760760477978,2026.0,NC-2026-Congressional-district-data.zip,True,-14.800000000000002,-1.9999999999999964,1.9999999999999964,14.800000000000002,85.2,Republican,Republican,1.635215209559565,13.164784790440438,86.83521520955956,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-10,NC,10,Mid-Atlantic,Rural,2020 Census,available,745670.0,581822.0,66.1224134000295,17.521826008824277,11.391902584253089,3.2361500395617364,2.3560019847922,0.1516756742258639,69.51748129152902,16.58118806095335,9.219314498248606,2.846746943223185,2.184688787979829,0.131827259883607,-16.0,-17.7,-15.88419426637934,42.05790286681033,2026.0,NC-2026-Congressional-district-data.zip,True,-16.85,-1.6999999999999993,1.6999999999999993,16.85,83.15,Republican,Republican,0.9658057336206607,15.88419426637934,84.11580573362066,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-11,NC,11,Appalachia,Rural,2020 Census,available,745670.0,609924.0,82.31952472273258,4.434401276704172,7.655799482344737,1.4663322917644537,3.92264674722062,0.2566819102283852,84.76219988064086,3.882778838019163,6.203231878070055,1.2824548632288613,3.5232258445314497,0.2134692191158242,-11.0,-9.5,-10.852314694667918,44.57384265266604,2026.0,NC-2026-Congressional-district-data.zip,True,-10.25,1.5,1.5,10.25,89.75,Republican,Democratic,-0.6023146946679176,10.852314694667918,89.14768530533209,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-12,NC,12,Mid-Atlantic,Urban,2020 Census,available,745670.0,580319.0,35.87350972950501,39.57152627838052,17.571982244156263,6.556653747636354,2.0961014926173775,0.1626724958761918,39.466569248982026,38.305311389080835,15.158387025067247,6.359088708107093,1.982013340938346,0.14681580303247,49.99999999999999,46.2,48.15067629686342,74.07533814843171,2026.0,NC-2026-Congressional-district-data.zip,True,48.099999999999994,-3.79999999999999,3.79999999999999,48.099999999999994,51.900000000000006,Democratic,Republican,0.050676296863429116,48.15067629686342,51.84932370313658,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-13,NC,13,Mid-Atlantic,Rural,2020 Census,available,745670.0,562248.0,63.15112583314335,20.096021028068716,13.064894658495044,1.873348800407687,2.639103088497593,0.2250325210884171,66.24194305715628,19.454938034461662,10.692078940254122,1.6245500206314651,2.4396707502739003,0.1739445938447091,-17.199999999999996,-16.8,-16.511488466281268,41.74425576685937,2026.0,NC-2026-Congressional-district-data.zip,True,-17.0,0.399999999999995,0.399999999999995,17.0,83.0,Republican,Stable,0.48851153371873224,16.511488466281268,83.48851153371874,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NC-14,NC,14,Mid-Atlantic,Rural,2020 Census,available,745671.0,579505.0,67.66442573199173,17.277592933076384,8.643758440384566,4.524381396084869,2.3416493332850545,0.1311570384257936,70.80491108791124,15.927041181698174,7.275864746637216,4.008938663169429,2.217409685852581,0.1118195701503869,-16.1,-15.1,-17.119355194876892,41.44032240256155,2026.0,NC-2026-Congressional-district-data.zip,True,-15.600000000000001,1.0000000000000018,1.0000000000000018,15.600000000000001,84.4,Republican,Democratic,-1.5193551948768906,17.119355194876892,82.88064480512311,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
ND-AL,ND,AL,Great Plains,Rural,Unknown,at_large_state_fallback_pending,,,,,,,,,,,,,,,-33.3,-36.8,,,,,False,-35.05,-3.5,3.5,35.05,64.95,Republican,Republican,,,,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,DRA unavailable for at-large district,At-large district retained without DRA demographic or composite-election data; future state-level fallback pending.
NE-1,NE,1,Great Plains,Rural,2020 Census,available,653822.0,495560.0,77.87654743951718,5.084870194028344,10.891037621860384,3.910391513286491,2.4638204281899356,0.2112195674051959,81.07837597869077,4.032004197271774,8.966220033901042,3.660101703123739,2.1321333440955685,0.1812091371377835,-11.0,-13.1,-16.856791787228982,41.57160410638551,2022.0,NE-2022-Congressional-district-data.zip,True,-12.05,-2.0999999999999996,2.0999999999999996,12.05,87.95,Republican,Republican,-4.806791787228981,16.856791787228982,83.14320821277101,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NE-2,NE,2,Great Plains,Suburban,2020 Census,available,653847.0,484492.0,67.80454754705612,11.995160947438771,12.780359931298912,5.4898164249434505,2.6022907499766763,0.2127409011588338,71.9134681274407,10.499244569569775,10.590680547872823,4.940638854717931,2.2887890821726673,0.1903024198541978,6.400000000000006,4.6,-3.0706947866995233,48.46465260665024,2022.0,NE-2022-Congressional-district-data.zip,True,5.500000000000003,-1.800000000000006,1.800000000000006,5.500000000000003,94.5,Democratic,Republican,-8.570694786699526,3.0706947866995233,96.92930521330048,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NE-3,NE,3,Great Plains,Rural,2020 Census,available,653835.0,496075.0,81.39285905465447,2.003104758845886,12.226785045156651,1.153807917899776,3.3855636360855565,0.1983680898085908,84.47271077962002,1.572947638965882,9.989013758000302,1.0621377815854458,2.823968149977322,0.1626770145643299,-51.8,-53.8,-53.403690721492715,23.29815463925364,2022.0,NE-2022-Congressional-district-data.zip,True,-52.8,-2.0,2.0,52.8,47.2,Republican,Republican,-0.6036907214927183,53.403690721492715,46.596309278507285,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NH-1,NH,1,Northeast,Mixed,2020 Census,available,688764.0,560816.0,87.27024060490966,2.5952285543379157,4.329639760498516,3.313181292866642,1.72947482737193,0.1328466644598149,89.03704601865853,2.055041225642635,3.5234372771104963,2.96300390859034,1.622457276539899,0.1112664403298051,6.0,2.0,-9.30825781101464,45.34587109449268,2022.0,NH-2022-Congressional-district-data.zip,True,4.0,-4.0,4.0,4.0,96.0,Democratic,Republican,-13.30825781101464,9.30825781101464,90.69174218898536,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
NH-2,NH,2,Northeast,Mixed,2020 Census,available,688765.0,559864.0,87.04899348834508,2.195669059838987,4.302338243087265,3.490450298723077,1.968160403040224,0.1273293503589758,88.66742637497678,1.8302659217238473,3.5794407213180346,3.0730677450237915,1.8227640998528216,0.1055613506137204,8.899999999999999,3.6,-4.650137565463102,47.67493121726845,2022.0,NH-2022-Congressional-district-data.zip,True,6.249999999999999,-5.299999999999999,5.299999999999999,6.249999999999999,93.75,Democratic,Republican,-10.900137565463101,4.650137565463102,95.3498624345369,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
