race_id,state,district,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem
TX-37,TX,37,2026,2020 Census,TX-2026-Congressional-district-data.zip,766987,334409,288854,76073,61435,22622,1934,621812,293610,211575,58785,50386,17812,1430,305085,240271,55323,43.60034785465725,37.66087300045503,9.918421042338396,8.00991411849223,2.9494632894690525,0.25215551241416084,47.21845187934617,34.02555756402256,9.453822055540902,8.103092252963918,2.86453140177417,0.2299730465156671,81.28412620012585,62.568252400251694
TX-38,TX,38,2026,2020 Census,TX-2026-Congressional-district-data.zip,766986,375292,203896,87870,91553,19601,1497,570722,295890,139018,61182,66534,13824,976,292540,109550,176952,48.930749713814855,26.584057596879212,11.456532453004357,11.936723747239194,2.5555877160730445,0.1951795730300162,51.84485616464759,24.358268999618026,10.720105410339885,11.657864950010689,2.4221950441721187,0.17101145566492967,38.237080369421506,-23.52583926115699
UT-1,UT,1,2026,2020 Census,UT-2026-Congressional-district-data.zip,817904,509693,193681,28127,49153,23097,24184,617587,408065,128944,17456,36685,16374,14673,308470,163276,132401,62.316971184882334,23.680162953109413,3.4389121461687435,6.009629491969718,2.8239255462743795,2.95682622899509,66.07409158547702,20.878677821910113,2.826484365765471,5.940053789992342,2.651286377465847,2.37585959549019,55.22106893671134,10.442137873422688
UT-2,UT,2,2026,2020 Census,UT-2026-Congressional-district-data.zip,817904,647137,108723,16538,24757,18168,9345,571033,462555,67782,9664,16386,12179,5219,314857,82090,217723,79.12138832919267,13.29288033803478,2.021997691660635,3.026883350613275,2.221287583872924,1.142554627437939,81.00319946482954,11.870067053918074,1.6923715442014735,2.869536436598235,2.132801431791157,0.9139576872089704,27.380400449613592,-45.239199100772815
UT-3,UT,3,2026,2020 Census,UT-2026-Congressional-district-data.zip,817904,644717,106083,10180,19528,30353,12520,588889,475740,67958,6071,13319,20338,7441,314055,70798,229005,78.82551008431308,12.970104070893406,1.2446448482951544,2.387566266945754,3.7110712259629492,1.530741994170465,80.7860224932033,11.540035558483856,1.0309243337878615,2.261716554393103,3.4536219898826435,1.2635657993272076,23.61484041187046,-52.77031917625908
UT-4,UT,4,2026,2020 Census,UT-2026-Congressional-district-data.zip,817904,663808,84425,12283,31650,15616,13198,546542,451640,51926,6688,19891,9883,7164,317413,78882,224976,81.15964709794792,10.322116042958587,1.5017654883702733,3.8696472935699053,1.9092705256362605,1.613636808231773,82.63591819109968,9.500825188183159,1.223693696001405,3.6394275279850405,1.808278229303512,1.3107867281928929,25.960152439626405,-48.07969512074719
VA-1,VA,1,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,555614,42300,115275,56289,15816,1607,610718,446165,27183,86550,38732,11265,1050,404240,178444,218822,70.80843970474287,5.390787488275356,14.690851718934791,7.173570612944007,2.0156192651196934,0.2047989478406264,73.05581299388588,4.450990473508232,14.171843633231704,6.342043299853615,1.8445501851918562,0.17192877891268965,44.91801462999602,-10.163970740007954
VA-2,VA,2,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,460930,58585,197372,58781,18413,3415,609706,373699,38349,146054,42343,13177,2227,340894,164552,170655,58.74174177235839,7.466176950369071,25.15343990864973,7.4911555401492596,2.34658557970719,0.4352136943844052,61.29167172374882,6.289752766087262,23.954824128350385,6.944822586623717,2.1612055646491917,0.3652580095980686,49.08966698189477,-1.820666036210461
VA-3,VA,3,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,305016,65272,375303,35513,19540,3673,613711,257534,45253,278424,27101,14548,2531,281613,189302,87694,38.871783369356876,8.318380163941113,47.82928408303087,4.5258400962440355,2.490212470943273,0.4680936748093471,41.96339971093886,7.373666106685394,45.367281994293734,4.415922152283404,2.3704968625297576,0.41240909809340226,68.34105907666537,36.682118153330734
VA-4,VA,4,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,330482,77370,343158,26279,16152,1679,629882,284553,52022,265407,21090,12300,1171,333237,219074,109270,42.11721585579707,9.860170873944782,43.73266791729538,3.349042657314139,2.0584397047428733,0.21397475633130786,45.17560431953922,8.259007242626396,42.13598737541317,3.3482461794431337,1.9527467049383853,0.1859078367059227,66.72087810345248,33.441756206904955
VA-5,VA,5,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,537094,33229,175937,24169,14263,1058,634064,443770,22567,137809,18796,10716,689,375227,164595,205193,68.44821785408425,4.234763060234085,22.4217252559031,3.080140491823335,1.817702173647078,0.1348334080991803,69.9882030836004,3.559104443715461,21.73424133841379,2.9643695273663226,1.6900502157510913,0.10866410961669484,44.51063852802146,-10.978722943957077
VA-6,VA,6,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,613429,61812,76003,18312,16594,1171,622681,503600,39734,53948,13352,12214,758,336788,125572,205925,78.17648648097548,7.877431589250031,9.685957954406428,2.333713959463317,2.11476897353289,0.14923432975816647,80.8760826169419,6.381116494641718,8.663826260958661,2.144276122123527,1.9615180164482295,0.12173167320024218,37.88028247616117,-24.239435047677656
VA-7,VA,7,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,398366,136766,185105,56343,21407,2799,585236,316916,89659,131330,39005,14988,1784,321042,164133,151558,50.76847396109457,17.42970311161861,23.590111537049875,7.180452469312018,2.728146282778027,0.3567095550752416,54.15182934747691,15.32014435202209,22.44051972195832,6.664832648709239,2.561018119186106,0.30483428907312604,51.99166273349573,3.983325466991457
VA-8,VA,8,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,387772,160598,112674,117170,16093,2004,619604,323268,114046,86661,89901,11991,1449,340947,255556,78042,49.41835569511847,20.466895722034174,14.359375637208924,14.932353900738143,2.050920639451898,0.2553933363239672,52.17332360669072,18.406272393335097,13.986513966985365,14.509428602785004,1.9352683326770002,0.2338590454548389,76.60597485596436,53.21194971192873
VA-9,VA,9,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,675667,23444,52552,17100,14286,862,640412,556950,15730,41051,13826,11118,582,338583,98577,235944,86.10820827046206,2.9877451979935565,6.6973206639207215,2.179254516536846,1.8206333346927124,0.10985481831899188,86.96745220264455,2.456231301099917,6.410092253112059,2.158922693516049,1.7360699049986572,0.09087899664590919,29.46810514138126,-41.06378971723748
VA-10,VA,10,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784672,413890,138727,81397,141672,15544,1850,574013,320464,92067,56802,97201,10787,1188,344606,190206,148155,52.746880225113166,17.67961645120509,10.373378940499979,18.05493250683088,1.9809550997104524,0.23576730149667632,55.82870074371138,16.039183781551987,9.89559469907476,16.933588612104604,1.8792257318214047,0.20696395377805032,56.21392536373873,12.427850727477457
VA-11,VA,11,2022,2020 Census adjusted,VA-2022-Congressional-district-data.zip,784673,382738,110266,79369,205452,11963,1978,605027,310060,77704,57167,153741,8639,1331,367516,247044,112787,48.776751589515634,14.052477911180835,10.114914110718733,26.18313615990355,1.5245841261264246,0.2520795286699045,51.24729970728579,12.843063202138087,9.448669232943324,25.41060151034582,1.4278701611663611,0.21999018225632905,68.6555633061076,37.311126612215176
WA-1,WA,1,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770539,460305,75892,31625,178364,20464,7298,593722,373624,50326,20770,129082,14498,4801,349926,213926,129649,59.73805349242543,9.849209449489253,4.104269868235092,23.14795227756155,2.655803275369579,0.9471292173400697,62.92911497300083,8.476357621917328,3.498270234217361,21.74115158272727,2.441883575141228,0.8086276068597761,62.2647165829877,24.529433165975405
WA-2,WA,2,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770531,531835,95062,32223,72744,35234,8335,616048,446927,62187,21414,55295,25320,5590,389151,227130,155594,69.02188231232748,12.337206419988293,4.181921298429265,9.440762279518928,4.572690780773259,1.0817215660369277,72.54743136898423,10.094505622938472,3.4760278419863386,8.975761628963976,4.110069345245825,0.9073968262213334,59.345638109969585,18.691276219939173
WA-3,WA,3,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770527,579867,84867,24065,42531,31750,10938,593925,465423,52832,15005,30294,23030,6898,361909,168263,188278,75.25589628916313,11.014150055741071,3.123187117388489,5.519728705158936,4.120556450325556,1.4195479198003444,78.36393484025761,8.895399250747149,2.5264132676684765,5.1006440207096855,3.8775939723029,1.1614261059898134,47.193169929965975,-5.613660140068043
WA-4,WA,4,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770535,393571,306171,14219,21053,43482,3385,557178,316389,191355,8418,14419,29606,2136,283534,112768,167128,51.0776278819262,39.73485954564037,1.8453412239547846,2.7322574574808414,5.64309213728124,0.43930515810443393,56.7841874589449,34.34360294196828,1.5108277785555064,2.5878624066276843,5.313562272738694,0.38336043418799737,40.28925029296596,-19.421499414068084
WA-5,WA,5,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770526,607710,64444,24683,31065,36850,8370,610022,494864,43070,16200,22775,26457,5337,368592,161092,201747,78.86949953668014,8.363637307501628,3.2033961216104325,4.031661488385856,4.782447315210648,1.0862709369962857,81.1223201786165,7.060401100288186,2.6556419276681824,3.7334719075705465,4.33705669631587,0.8748864795040179,44.39765295351382,-11.204694092972366
WA-6,WA,6,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770523,555780,69642,42922,56081,42773,13778,625068,470242,46402,30269,41153,30543,8983,393130,219442,166846,72.13022842926168,9.038276599141103,5.570502113499532,7.278303178490454,5.551164598590828,1.7881361101485613,75.23053491780094,7.4235123218593815,4.842513134570959,6.583763686510908,4.886348365297856,1.437123640947865,56.80787391790581,13.615747835811623
WA-7,WA,7,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770521,481700,72968,53094,141885,20244,7074,652826,421072,55585,39018,118537,15992,5017,421805,358759,57992,62.51614167556757,9.46995604272953,6.890662292137398,18.4141639228522,2.6273132075569645,0.9180801042411563,64.49988205126634,8.514519948654005,5.976784012891644,18.157518236099666,2.449657335951693,0.7685049308697877,86.08473644934266,72.1694728986853
WA-8,WA,8,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770512,532695,80954,27254,97429,26705,8955,581338,423082,51406,16833,65310,18705,5553,384659,192213,186191,69.13519841352243,10.506520339722158,3.537128558672675,12.644708972735012,3.465877234877588,1.1622142160018274,72.77728275117057,8.842704244346661,2.8955616181980193,11.234428163994096,3.217577381832944,0.9552102219362918,50.79571040475259,1.591420809505185
WA-9,WA,9,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770536,312787,109699,114467,209762,22050,19940,602935,267554,74132,79981,160912,16673,13229,313739,220982,88500,40.59343106616693,14.236713145135335,14.855503182200442,27.22286823717516,2.8616443618468184,2.5878090056791634,44.375264331976084,12.295189365354474,13.26527735162165,26.688117292908853,2.765306376309221,2.1941005249322068,71.40382962498627,42.80765924997254
WA-10,WA,10,2022,2020 Census adjusted,WA-2022-Congressional-district-data.zip,770531,462570,99514,81688,88932,34081,26116,591627,379327,63379,53582,64111,23730,16130,329352,184421,138807,60.032626850834035,12.914989792753309,10.601520250320883,11.541651147066114,4.423053712310082,3.389350980038441,64.1159041085008,10.712661862964334,9.056719858965193,10.836388467733894,4.010973130029562,2.726379965755451,57.056009999133735,14.112019998267478
WI-1,WI,1,2022,2020 Census,WI-2022-Congressional-district-data.zip,736715,546627,93218,64057,20156,15646,943,575451,450243,58924,40818,13998,11123,639,337615,162980,166664,74.19789199351173,12.653196962190263,8.694949878854102,2.735929090625276,2.123752061516326,0.12800065154096224,78.24176167910039,10.23962074963811,7.093219057747749,2.4325268354733938,1.9329187020267582,0.11104333818170443,49.44121537173436,-1.1175692565312882
WI-2,WI,2,2022,2020 Census,WI-2022-Congressional-district-data.zip,736715,584393,50590,42981,44835,12604,996,584519,479314,33115,27220,33675,9112,694,390831,272306,110189,79.32416198937173,6.866970266656713,5.834142103798619,6.085799800465581,1.7108379766938369,0.1351947496657459,82.00144050065096,5.665341930715682,4.656820394204465,5.761147199663313,1.5588885904478724,0.11873010116009916,71.19204172603564,42.384083452071266
WI-3,WI,3,2022,2020 Census,WI-2022-Congressional-district-data.zip,736716,656744,24625,15494,21362,14639,967,580338,527806,15418,9555,13943,10156,629,342961,167657,166418,89.14479935280352,3.342536336933092,2.1031170763224907,2.8996248215051663,1.9870614999538492,0.1312581781853523,90.94803373206649,2.656727631139095,1.6464543076620866,2.4025654015418603,1.75001464663696,0.10838511350282078,50.18543740178104,0.37087480356207436
WI-4,WI,4,2022,2020 Census,WI-2022-Congressional-district-data.zip,736714,302220,131084,257757,42833,17100,1089,558133,262604,85665,175603,28994,11897,807,316232,232873,76445,41.022703518597446,17.793064879994137,34.987389950509964,5.814060816001867,2.3211178286282057,0.14781855645474362,47.05043421550061,15.348492205262904,31.4625725409535,5.194819156007618,2.131570790474672,0.14458919289846686,75.28595167432869,50.57190334865737
WI-5,WI,5,2022,2020 Census,WI-2022-Congressional-district-data.zip,736715,632824,43682,18972,27029,10984,811,578845,511486,27348,11254,17935,7616,523,403985,140474,255316,85.89807456071887,5.929294231826419,2.5752156532716177,3.668854305939203,1.4909429019362983,0.11008327507923689,88.36320603961337,4.724580846340557,1.9442165000993357,3.09841149185015,1.3157235529373148,0.09035233957276992,35.49205386694965,-29.01589226610071
WI-6,WI,6,2022,2020 Census,WI-2022-Congressional-district-data.zip,736714,634407,39816,23261,23307,13245,829,582819,515953,24727,14826,15052,9432,551,356969,146490,201995,86.11306422845229,5.404539617816412,3.1573989363579353,3.16364287905483,1.7978482830514961,0.1125267064288177,88.52714135949583,4.242655095321189,2.5438429426631597,2.5826199900826845,1.6183412002697235,0.09454050056707142,42.036242592938,-15.927514814123994
WI-7,WI,7,2022,2020 Census,WI-2022-Congressional-district-data.zip,736715,659572,18899,10351,15613,27711,1012,580264,530575,11269,5786,9652,18781,604,353661,144324,201563,89.52878657282668,2.5653068011374818,1.405020937540297,2.1192727174008943,3.7614274176581173,0.13736655287322777,91.43682875380861,1.942047068231012,0.9971323397625909,1.6633808059779687,3.236630223484483,0.10409055188672742,41.7257659293353,-16.548468141329394
WI-8,WI,8,2022,2020 Census,WI-2022-Congressional-district-data.zip,736714,617231,45376,19870,21210,32643,823,571931,496245,27603,11251,13391,21634,549,348946,145222,195983,83.78163032058573,6.159242256832367,2.697111769289032,2.8790005348072656,4.430891770755001,0.1117122791205271,86.76658547971697,4.82628149199816,1.9671953434942326,2.3413663536335676,3.7826241277356885,0.09599060026471724,42.56150994270307,-14.876980114593866
WV-1,WV,1,2022,2020 Census,WV-2022-Congressional-district-data.zip,896067,805369,11331,48212,8927,18242,743,715682,649695,7866,34003,6488,14334,489,362920,119390,235604,89.87821223189783,1.2645259785261593,5.380401242317817,0.9962424684761296,2.0357852705210657,0.08291790680830786,90.77984356180538,1.0990914959437292,4.751132486215945,0.9065478802037776,2.002844838908901,0.06832643548391604,33.631554336129625,-32.73689132774075
WV-2,WV,2,2022,2020 Census,WV-2022-Congressional-district-data.zip,897649,793465,23496,42314,13354,19447,983,717250,643345,15617,28957,9757,14713,673,370080,119332,238742,88.39368171746418,2.6175041692242735,4.7138692295095295,1.487663886441137,2.166436992632978,0.10950828219047758,89.69606134541652,2.177344022307424,4.037225514116417,1.3603346113628443,2.0513070756361103,0.09383060299756013,33.32607226439227,-33.347855471215446
