race_id,state,district,selected_boundary_regime_id,selected_regime_reliability,selected_regime_scorable_elections,behavior_reliability_score,district_dna_training_sample_match,district_dna_raw_prediction,characteristics_elasticity_fallback,elasticity_source,district_dna_candidate_before_normalization,district_dna_elasticity_normalized,district_dna_elasticity_bounded,district_dna_elasticity_bounded_normalized,district_dna_model_alpha,district_dna_prediction_version,district_dna_prediction_notes
CO-2,CO,2,CO_2012_2020_default,high,5,1.0,True,0.5845286846027531,0.7921119174145143,district_dna_behavior_model,0.5845286846027531,0.6211641048626494,0.6211641048626494,0.6304028093804865,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CO-3,CO,3,CO_2012_2020_default,high,5,1.0,True,0.6621354148421453,0.8899691140302157,district_dna_behavior_model,0.6621354148421453,0.7036348481987621,0.7036348481987621,0.7141001574464673,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CO-4,CO,4,CO_2012_2020_default,high,5,1.0,True,1.1631009704704824,1.072563473979234,district_dna_behavior_model,1.1631009704704824,1.2359984928338847,1.2359984928338847,1.25438175865751,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CO-5,CO,5,CO_2012_2020_default,high,4,1.0,True,1.0919071896456016,0.8405919847153063,district_dna_behavior_model,1.0919071896456016,1.1603426314488634,1.1603426314488634,1.1776006517167539,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CO-6,CO,6,CO_2012_2020_default,high,5,1.0,True,1.1487196383263873,0.8209886777426266,district_dna_behavior_model,1.1487196383263873,1.2207158086075491,1.2207158086075491,1.2388717718509041,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CO-7,CO,7,CO_2012_2020_default,high,5,1.0,True,0.5390235177000153,0.808721266243503,district_dna_behavior_model,0.5390235177000153,0.5728068950107936,0.5728068950107936,0.5813263725648848,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CO-8,CO,8,,no_scorable_history,0,0.0,False,2.4317897302273774,1.1961216602721343,characteristics_model_sparse_history_fallback,1.1961216602721343,1.2710887591679139,1.2710887591679139,1.289993929910987,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CT-1,CT,1,CT_2012_2020_default,high,5,1.0,True,0.5569994296180121,0.8873493824964515,district_dna_behavior_model,0.5569994296180121,0.5919094498207782,0.5919094498207782,0.6007130436946047,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CT-2,CT,2,CT_2012_2020_default,high,5,1.0,True,0.3296778816920578,0.8484730442262677,district_dna_behavior_model,0.3296778816920578,0.35034049084081,0.35034049084081,0.35555117872533926,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CT-3,CT,3,CT_2012_2020_default,high,5,1.0,True,0.32533745077975706,0.943322934995586,district_dna_behavior_model,0.32533745077975706,0.3457280227902647,0.3457280227902647,0.3508701084663222,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CT-4,CT,4,CT_2012_2020_default,high,5,1.0,True,0.9474131507054266,1.029493822261648,district_dna_behavior_model,0.9474131507054266,1.006792407618086,1.006792407618086,1.021766643076914,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
CT-5,CT,5,CT_2012_2020_default,high,5,1.0,True,0.354401476036306,0.9747729441902064,district_dna_behavior_model,0.354401476036306,0.37661364005378506,0.37661364005378506,0.3822150940183752,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
DE-AL,DE,AL,DE_2012_2020_default,high,5,1.0,True,1.2510205719282155,1.300883258176387,district_dna_behavior_model,1.2510205719282155,1.329428468090768,1.329428468090768,1.3492013376080871,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-1,FL,1,FL_2016_2020,medium,3,0.75,True,0.2458483634941523,0.7714909874747254,district_dna_behavior_model,0.2458483634941523,0.26125694540649597,0.26125694540649597,0.265142674963224,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-2,FL,2,FL_2016_2020,low,2,0.5,True,0.8096184496681765,0.6764002592033548,district_dna_behavior_model,0.8096184496681765,0.8603614036669471,0.8603614036669471,0.8731577399729352,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-3,FL,3,FL_2016_2020,medium,3,0.75,True,0.3771288015962416,0.8288988239624137,district_dna_behavior_model,0.3771288015962416,0.40076540404626326,0.40076540404626326,0.40672607228187185,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-4,FL,4,FL_2016_2020,medium,3,0.75,True,0.4951879844803542,0.7687334062921715,district_dna_behavior_model,0.4951879844803542,0.5262239633757574,0.5262239633757574,0.534050603179596,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-5,FL,5,FL_2016_2020,medium,3,0.75,True,0.8780751784701719,1.0031401895469712,district_dna_behavior_model,0.8780751784701719,0.9331086678957594,0.9331086678957594,0.9469869895795723,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-6,FL,6,FL_2016_2020,medium,3,0.75,True,0.9259968402986533,0.9604192860390878,district_dna_behavior_model,0.9259968402986533,0.9840338268440308,0.9840338268440308,0.9986695691391828,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-7,FL,7,FL_2016_2020,medium,3,0.75,True,1.0607354714443942,0.8991913839947062,district_dna_behavior_model,1.0607354714443942,1.1272172212790568,1.1272172212790568,1.1439825603469307,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-8,FL,8,FL_2016_2020,medium,3,0.75,True,0.9571101871925038,0.9808184223471188,district_dna_behavior_model,0.9571101871925038,1.0170972072763087,1.0170972072763087,1.0322247081901308,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-9,FL,9,FL_2016_2020,medium,3,0.75,True,0.39836830791750566,1.1263627919156234,district_dna_behavior_model,0.39836830791750566,0.4233360995130541,0.4233360995130541,0.42963246645460434,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-10,FL,10,FL_2016_2020,low,2,0.5,True,0.760399708870602,0.6471112780401126,district_dna_behavior_model,0.760399708870602,0.8080578711366838,0.8080578711366838,0.820076285990831,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-11,FL,11,FL_2016_2020,medium,3,0.75,True,0.7669307375422427,0.8596358322477317,district_dna_behavior_model,0.7669307375422427,0.8149982329795059,0.8149982329795059,0.8271198732966359,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-12,FL,12,FL_2016_2020,medium,3,0.75,True,1.7317457466864603,0.9404701068878808,district_dna_behavior_model,1.7317457466864603,1.8402831630431316,1.75,1.7760281184628175,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
FL-13,FL,13,FL_2016_2020,medium,3,0.75,True,1.3724235698925296,0.8364142083941285,district_dna_behavior_model,1.3724235698925296,1.458440416596588,1.458440416596588,1.4801321079875234,1000.0,1.0,Behavior-only ridge model selected by fixed-fold screening. Sparse-history districts use characteristics-model fallback. Final values are normalized to a national mean of 1.0. Production adoption remains contingent on the 2022 election backtest.
